"source_db","query_id","query","eid","title","doi","publication_name","cover_date","subtype_description","citedby_count","openaccess","authors","affiliations","scopus_link"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85219519908","Uncertainty Representations in State-Space Layers for Deep Reinforcement Learning under Partial Observability","","Transactions on Machine Learning Research","2025-02-01","Article","0","0","Luis C.E.; Bottero A.G.; Vinogradska J.; Berkenkamp F.; Peters J.","Technische Universität Darmstadt; Bosch corporate research","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219519908&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105021274026","Probabilistic Forecasting of PV Adjustable Capacity and Two-Timescale Volt-Var Control in Active Distribution Networks","10.1049/gtd2.70185","Iet Generation Transmission and Distribution","2025-01-01","Article","0","1","Li W.; Shi Y.; Qian Y.; Ding K.; Luo J.; Fu J.; Wang Y.; Yu H.","College of Electrical Engineering; Ltd.; State Grid Hubei Electric Power Co., Ltd.","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021274026&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105001083870","Fully-Distributed Dynamic Packet Routing for LEO Satellite Networks: A GNN-Enhanced Multi-Agent Reinforcement Learning Approach","10.1109/TVT.2024.3499933","IEEE Transactions on Vehicular Technology","2025-01-01","Article","18","0","Ran Y.; Ding Y.; Chen S.; Lei J.; Luo J.","University of Science and Technology of China; Chongqing University of Posts and Telecommunications; China Satellite Network Group Co. Ltd.","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001083870&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105019551448","An Attention-Driven Heterogeneous Multiagent Framework for UAV and Satellite-Assisted Task Offloading in Hybrid Ground Device Networks","10.1109/JIOT.2025.3621490","IEEE Internet of Things Journal","2025-01-01","Article","1","0","Du T.; Gui X.; Dai H.","Xi'an Jiaotong University","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019551448&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105000108779","CoordLight: Learning Decentralized Coordination for Network-Wide Traffic Signal Control","10.1109/TITS.2025.3546261","IEEE Transactions on Intelligent Transportation Systems","2025-01-01","Article","5","0","Zhang Y.; Goel H.; Li P.; Damani M.; Chinchali S.; Sartoretti G.","National University of Singapore; Cockrell School of Engineering; MIT Department of Electrical Engineering and Computer Science","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000108779&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105016326758","Attention-Based MAPPO for Large-Scale Sensor Scheduling in Multisource Localisation","10.1049/rsn2.70076","Iet Radar Sonar and Navigation","2025-01-01","Article","0","1","Feng Q.; Tang T.; Zhang Y.; Wu Z.","Information Engineering University China","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105016326758&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105003974645","Distributed Microservice Deployment for Satellite Edge Computing Networks: A Multi-Agent Deep Reinforcement Learning Approach","10.1109/TVT.2025.3565270","IEEE Transactions on Vehicular Technology","2025-01-01","Article","3","0","Duan H.; Ji Z.; Wu S.; Chen Z.; Jiang C.; Zhang W.","Beijing University of Posts and Telecommunications; Beijing National Research Center for Information Science and Technology; University of New South Wales, School of Electrical Engineering and Telecommunications","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003974645&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85216245118","Hybrid Transformer Based Multi-Agent Reinforcement Learning for Multiple Unpiloted Aerial Vehicle Coordination in Air Corridors","10.1109/TMC.2025.3532204","IEEE Transactions on Mobile Computing","2025-01-01","Article","11","0","Yu L.; Li Z.; Ansari N.; Sun X.","University of New Mexico School of Engineering; Newark College of Engineering","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216245118&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105003088361","Multi-Robot Reliable Navigation in Uncertain Topological Environments With Graph Attention Networks","10.1109/LRA.2025.3557751","IEEE Robotics and Automation Letters","2025-01-01","Article","0","0","Yu Z.; Guo H.; Chew C.M.; Adiwahono A.H.; Chan J.; Shong B.W.T.; Yau W.Y.","National University of Singapore; A-Star, Institute for Infocomm Research; College of Computer Science","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003088361&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85214466090","Task Offloading with LLM-Enhanced Multi-Agent Reinforcement Learning in UAV-Assisted Edge Computing","10.3390/s25010175","Sensors","2025-01-01","Article","16","1","Zhu F.; Huang F.; Yu Y.; Liu G.; Huang T.","Chongqing University; State Grid Chongqing Power Company","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214466090&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105014353095","Safe Deep Reinforcement Learning for Resilient Self-Proactive Distribution Grids Against Wildfires","10.1109/TSG.2025.3602849","IEEE Transactions on Smart Grid","2025-01-01","Article","4","0","Shalaby A.A.; Abdeltawab H.; Mohamed Y.A.R.I.","University of Alberta; Wake Forest University","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105014353095&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105003648722","Personalized Federated Reinforcement Learning for Multi-AAV Assisted Edge Computing","10.1109/LWC.2025.3562611","IEEE Wireless Communications Letters","2025-01-01","Article","3","0","Chai J.; Wang Z.; Ma C.; Gao G.; Shi L.","Chongqing University; Nanjing University of Science and Technology","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003648722&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85218725065","Dynamic Process Noise Covariance Adjustment in GNSS/INS Integrated Navigation Using GRU-SAC for Enhanced Positioning Accuracy","10.1109/TITS.2025.3540205","IEEE Transactions on Intelligent Transportation Systems","2025-01-01","Article","4","0","Wang H.; Wei J.; Qin J.; Zhu N.; Ren M.; Zhao Z.; Hu L.","Peking University; National University of Defense Technology China; Academy of Military Sciences; Géolocalisation (AME-GEOLOC); Automotive Test Center","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218725065&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105008938138","IFresher: Information Freshening for Mobile Augmented Reality With Multi-Agent Reinforcement Learning in Edge Computing","10.1109/TMC.2025.3581523","IEEE Transactions on Mobile Computing","2025-01-01","Article","0","0","Cheng S.; Wang Z.; Feng F.; Zhang Y.; Bi T.; Jiang T.","Huazhong University of Science and Technology","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105008938138&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85207111049","Hands-Free: Action Abstraction With Hierarchical Reinforcement Learning in Text-Based Games","10.1109/TCE.2024.3476109","IEEE Transactions on Consumer Electronics","2025-01-01","Article","2","0","Zhu A.; He H.; Yang Y.; Zheng Z.; Shao J.","University of Electronic Science and Technology of China; Sichuan Artificial Intelligence Research Institute","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207111049&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105000043262","Multi-Agent Computing-Energy-Efficiency Optimization in Vehicular Edge Computing: Non-Cooperative Versus Cooperative Solutions","10.1109/TWC.2025.3547377","IEEE Transactions on Wireless Communications","2025-01-01","Article","11","0","Lin Y.; Xiao L.; Tao Y.; Zhang Y.; Shu F.; Li J.","Southeast University; Nanjing University of Science and Technology; Hainan University; China Mobile Zijin Innovation Institute","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000043262&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85211505407","Joint Deployment and Resource Allocation for Multi-AeBS Networks: A Two-Timescale Optimization Framework Using MADRL","10.1109/TCOMM.2024.3511952","IEEE Transactions on Communications","2025-01-01","Article","4","0","Zhao Y.; Zhou F.; Feng L.; Sun Y.; Li W.; Yang Bryan Lim W.; Xiong Z.; Mao S.; Han Z.","Nanyang Technological University; University of Glasgow; Beijing University of Posts and Telecommunications; Auburn University; Kyung Hee University; Cullen College of Engineering; Singapore University of Technology and Design","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85211505407&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105018201972","Voltage Control Method of Multienergy Distribution Grid Based on Deep Reinforcement Learning Considering Attention and Value Decomposition","10.1155/etep/5231173","International Transactions on Electrical Energy Systems","2025-01-01","Article","1","1","Yu X.; Ling X.; Li X.; Tang F.; Xi J.; Zhao X.","Wuhan University; State Grid Corporation of China; Hubei Engineering and Technology Research Center for AC/DC Intelligent Distribution Network","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105018201972&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85210356980","Windows deep transformer Q-networks: an extended variance reduction architecture for partially observable reinforcement learning","10.1007/s10489-024-05867-3","Applied Intelligence","2025-01-01","Article","4","0","Wang Z.; Wang B.; Dou H.; Liu Z.","China University of Petroleum (East China)","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210356980&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85215667275","IntNet: A Communication-Driven Multi-Agent Reinforcement Learning Framework for Cooperative Autonomous Driving","10.1109/LRA.2025.3531146","IEEE Robotics and Automation Letters","2025-01-01","Article","6","0","Parada L.; Yu K.; Angeloudis P.","Imperial College London","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215667275&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105027474128","Joint Optimization of Distributed Intelligent Content Caching and User Association for CF-mMIMO","10.12263/DZXB.20240867","Tien Tzu Hsueh Pao Acta Electronica Sinica","2025-01-01","Article","0","0","Li Y.; Zhang C.y.; Yao Z.x.; Xia S.c.; Tan Z.","Chongqing University of Posts and Telecommunications; China Electronic Technology Group Corporation","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027474128&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85219232058","Meta Learning Task Representation in Multiagent Reinforcement Learning: From Global Inference to Local Inference","10.1109/TNNLS.2025.3540758","IEEE Transactions on Neural Networks and Learning Systems","2025-01-01","Article","9","0","Zhao Z.; Fu Y.; Chai J.; Zhu Y.; Zhao D.","University of Chinese Academy of Sciences; Institute of Automation Chinese Academy of Sciences","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219232058&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-105001646562","Integrating Multimodality and Partial Observability Solutions Into Decentralized Multiagent Reinforcement Learning Adaptive Traffic Signal Control","10.1109/OJITS.2025.3550312","IEEE Open Journal of Intelligent Transportation Systems","2025-01-01","Article","5","1","Othman K.; Wang X.; Shalaby A.; Abdulhai B.","University of Toronto","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001646562&origin=inward"
"Scopus","Q6_pomdp_temporal_models","TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))","2-s2.0-85216771777","SELM: From Efficient Autonomous Exploration to Long-Term Monitoring in Semantic Level","10.1109/TCDS.2025.3531367","IEEE Transactions on Cognitive and Developmental Systems","2025-01-01","Article","2","0","Lang F.; Qin Y.; Wang Y.; Liu J.; Wang C.; Song W.; Zhu Q.; Song R.","Zhejiang University; Shandong University; College of Computer Science and Technology, Zhejiang University; Zhejiang University Robotics Institute","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216771777&origin=inward"
